TPC codegen census, configuration: tpcds-defaults
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=false, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1058 stages  ok 1058
  tpcds-v2.7       32 queries   497 stages  ok 497
  tpcds-mod        21 queries   132 stages  interpreted 1, ok 131; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v2.7	q14a	291	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	317	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	399	0	253	195	ok	HashAggregate
tpcds-v2.7	q14a	398	0	235	323	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	345	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	371	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	397	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q18a	36	30	1857	594	ok	Union < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q18a	7	6	1393	375	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	1	0	499	171	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	2	0	574	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	3	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q18a	4	0	731	178	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	6	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	14	6	1364	375	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	11	0	682	178	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	21	6	1335	375	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	18	0	599	172	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	28	6	1306	376	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	25	0	541	165	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	35	6	1429	345	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	34	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q20	6	2	529	143	ok	Project
tpcds-v2.7	q20	5	2	120	124	ok	Sort
tpcds-v2.7	q20	4	2	377	245	ok	HashAggregate
tpcds-v2.7	q20	3	2	587	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q20	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q20	1	0	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	5	3	327	244	ok	HashAggregate
tpcds-v2.7	q22	4	3	598	417	ok	HashAggregate < Expand < Project < BroadcastNestedLoopJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q22	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	2	0	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	3	0	111	95	ok	ColumnarToRow
tpcds-v2.7	q22a	25	3	333	430	ok	Union < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q22a	4	3	663	373	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q22a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22a	2	0	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22a	3	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q22a	9	0	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	14	0	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	19	0	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	24	0	281	272	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	12	4	120	124	ok	Sort
tpcds-v2.7	q24	11	4	399	251	ok	Filter < HashAggregate
tpcds-v2.7	q24	11	4	335	208	ok	HashAggregate
tpcds-v2.7	q24	10	4	447	296	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	9	4	1082	422	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q24	2	0	120	124	ok	Sort
tpcds-v2.7	q24	4	0	120	124	ok	Sort
tpcds-v2.7	q24	6	0	684	192	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	10	4	451	306	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	9	4	1082	422	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q24	2	0	120	124	ok	Sort
tpcds-v2.7	q24	1	0	479	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	4	0	120	124	ok	Sort
tpcds-v2.7	q24	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	5	0	679	180	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	6	0	723	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	7	0	595	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	8	0	617	183	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	16	12	914	430	ok	Union < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q27a	5	4	844	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q27a	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	1	0	554	167	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	3	0	370	167	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	4	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	10	4	815	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q27a	8	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	15	4	792	296	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q27a	14	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q34	7	4	120	124	ok	Sort
tpcds-v2.7	q34	6	4	414	254	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q34	4	3	605	339	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q34	1	0	642	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	2	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	3	0	741	187	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	5	0	698	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	10	8	947	311	ok	HashAggregate
tpcds-v2.7	q35	9	8	849	453	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < BroadcastHashJoin < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q35	2	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	4	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	6	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	7	0	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	8	0	606	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	9	7	947	311	ok	HashAggregate
tpcds-v2.7	q35a	8	7	796	450	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q35a	2	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35a	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	5	2	304	216	ok	Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35a	6	0	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	7	0	606	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	18	3	236	121	ok	Project
tpcds-v2.7	q36a	17	3	120	124	ok	Sort
tpcds-v2.7	q36a	16	3	329	262	ok	HashAggregate
tpcds-v2.7	q36a	15	3	363	496	ok	HashAggregate < Union < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q36a	4	3	650	379	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q36a	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	2	0	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	3	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	9	0	223	309	ok	HashAggregate < HashAggregate
tpcds-v2.7	q36a	14	0	220	303	ok	HashAggregate < HashAggregate
tpcds-v2.7	q47	22	5	1058	207	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter
tpcds-v2.7	q47	7	3	493	130	ok	Filter
tpcds-v2.7	q47	6	3	120	124	ok	Sort
tpcds-v2.7	q47	5	3	409	248	ok	HashAggregate
tpcds-v2.7	q47	4	3	961	401	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q47	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q47	1	0	656	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q47	3	0	348	146	ok	Filter < ColumnarToRow
tpcds-v2.7	q47	14	0	298	121	ok	Project
tpcds-v2.7	q47	13	0	120	124	ok	Sort
tpcds-v2.7	q47	12	0	350	248	ok	HashAggregate
tpcds-v2.7	q47	21	0	298	121	ok	Project
tpcds-v2.7	q47	20	0	120	124	ok	Sort
tpcds-v2.7	q49	22	6	251	265	ok	HashAggregate
tpcds-v2.7	q49	7	2	285	126	ok	Project < Filter
tpcds-v2.7	q49	6	2	120	124	ok	Sort
tpcds-v2.7	q49	5	2	120	124	ok	Sort
tpcds-v2.7	q49	4	2	701	302	ok	HashAggregate
tpcds-v2.7	q49	3	2	745	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	1	0	633	166	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	14	2	285	126	ok	Project < Filter
tpcds-v2.7	q49	13	2	120	124	ok	Sort
tpcds-v2.7	q49	12	2	120	124	ok	Sort
tpcds-v2.7	q49	11	2	701	302	ok	HashAggregate
tpcds-v2.7	q49	10	2	745	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	8	0	633	166	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	21	2	285	126	ok	Project < Filter
tpcds-v2.7	q49	20	2	120	124	ok	Sort
tpcds-v2.7	q49	19	2	120	124	ok	Sort
tpcds-v2.7	q49	18	2	701	302	ok	HashAggregate
tpcds-v2.7	q49	17	2	745	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	15	0	633	166	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q51a	54	5	383	254	ok	Filter < HashAggregate < Project < BroadcastHashJoin
tpcds-v2.7	q51a	26	4	120	124	ok	Sort
tpcds-v2.7	q51a	25	4	818	201	ok	Project < Filter < SortMergeJoin
tpcds-v2.7	q51a	12	2	120	124	ok	Sort
tpcds-v2.7	q51a	11	2	267	236	ok	HashAggregate
tpcds-v2.7	q51a	10	2	317	260	ok	HashAggregate < Project < BroadcastHashJoin < Project
tpcds-v2.7	q51a	4	1	120	124	ok	Sort
tpcds-v2.7	q51a	3	1	214	238	ok	HashAggregate
tpcds-v2.7	q51a	2	1	415	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q51a	1	0	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q51a	9	0	172	115	ok	Project
tpcds-v2.7	q51a	8	0	120	124	ok	Sort
tpcds-v2.7	q51a	24	2	120	124	ok	Sort
tpcds-v2.7	q51a	23	2	267	236	ok	HashAggregate
tpcds-v2.7	q51a	22	2	317	260	ok	HashAggregate < Project < BroadcastHashJoin < Project
tpcds-v2.7	q51a	16	1	120	124	ok	Sort
tpcds-v2.7	q51a	15	1	214	238	ok	HashAggregate
tpcds-v2.7	q51a	14	1	415	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q51a	21	0	172	115	ok	Project
tpcds-v2.7	q51a	20	0	120	124	ok	Sort
tpcds-v2.7	q51a	53	0	219	115	ok	Project
tpcds-v2.7	q51a	52	0	120	124	ok	Sort
tpcds-v2.7	q57	22	5	1017	207	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter
tpcds-v2.7	q57	7	3	449	130	ok	Filter
tpcds-v2.7	q57	6	3	120	124	ok	Sort
tpcds-v2.7	q57	5	3	371	248	ok	HashAggregate
tpcds-v2.7	q57	4	3	950	401	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q57	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q57	1	0	656	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q57	3	0	281	146	ok	Filter < ColumnarToRow
tpcds-v2.7	q57	14	0	255	121	ok	Project
tpcds-v2.7	q57	13	0	120	124	ok	Sort
tpcds-v2.7	q57	12	0	312	248	ok	HashAggregate
tpcds-v2.7	q57	21	0	255	121	ok	Project
tpcds-v2.7	q57	20	0	120	124	ok	Sort
tpcds-v2.7	q64	54	32	120	124	ok	Sort
tpcds-v2.7	q64	53	32	1414	219	ok	Project < SortMergeJoin
tpcds-v2.7	q64	26	16	120	124	ok	Sort
tpcds-v2.7	q64	25	16	2119	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	3	1	120	124	ok	Sort
tpcds-v2.7	q64	2	1	511	190	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q64	1	0	922	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	9	0	413	339	ok	Sort < Project < Filter < HashAggregate
tpcds-v2.7	q64	8	0	502	300	ok	SortAggregate < Project < SortMergeJoin
tpcds-v2.7	q64	5	0	120	124	ok	Sort
tpcds-v2.7	q64	4	0	345	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	7	0	120	124	ok	Sort
tpcds-v2.7	q64	6	0	455	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	11	0	499	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	12	0	549	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	13	0	272	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	15	0	430	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	17	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	18	0	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	20	0	559	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	22	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	24	0	872	188	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	52	16	120	124	ok	Sort
tpcds-v2.7	q64	51	16	2119	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	29	1	120	124	ok	Sort
tpcds-v2.7	q64	28	1	511	190	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q64	27	0	922	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	35	0	413	339	ok	Sort < Project < Filter < HashAggregate
tpcds-v2.7	q67a	47	3	512	130	ok	Filter
tpcds-v2.7	q67a	46	3	120	124	ok	Sort
tpcds-v2.7	q67a	45	3	519	603	ok	Sort < Union < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q67a	4	3	809	341	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q67a	1	0	497	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	2	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	3	0	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	9	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	14	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	19	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	24	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	29	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	34	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	39	0	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	44	0	391	284	ok	HashAggregate < HashAggregate
tpcds-v2.7	q70a	30	5	234	121	ok	Project
tpcds-v2.7	q70a	29	5	120	124	ok	Sort
tpcds-v2.7	q70a	28	5	329	262	ok	HashAggregate
tpcds-v2.7	q70a	27	5	329	454	ok	HashAggregate < Union < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q70a	8	5	497	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q70a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q70a	7	3	550	199	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q70a	6	2	155	115	ok	Project < Filter
tpcds-v2.7	q70a	5	2	180	292	ok	Sort < HashAggregate
tpcds-v2.7	q70a	4	2	468	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q70a	2	0	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q70a	17	0	190	298	ok	HashAggregate < HashAggregate
tpcds-v2.7	q70a	26	0	186	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q72	15	9	198	230	ok	HashAggregate
tpcds-v2.7	q72	14	9	507	354	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q72	11	9	120	124	ok	Sort
tpcds-v2.7	q72	10	9	1453	227	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q72	1	0	429	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	1	0	406	151	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	4	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	5	0	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	7	0	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	8	0	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	9	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	13	0	120	124	ok	Sort
tpcds-v2.7	q72	12	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q74	16	11	1072	309	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q74	3	2	847	398	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q74	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	1	0	408	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	7	2	261	248	ok	HashAggregate
tpcds-v2.7	q74	6	2	847	398	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q74	4	0	327	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	1	0	408	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	11	2	307	253	ok	Filter < HashAggregate
tpcds-v2.7	q74	10	2	847	398	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q74	8	0	327	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	15	2	248	248	ok	HashAggregate
tpcds-v2.7	q74	14	2	847	398	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q74	12	0	327	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q75	51	12	1019	258	ok	Project < SortMergeJoin
tpcds-v2.7	q75	25	6	120	124	ok	Sort
tpcds-v2.7	q75	24	6	389	247	ok	Filter < HashAggregate
tpcds-v2.7	q75	23	6	329	338	ok	HashAggregate < HashAggregate
tpcds-v2.7	q75	22	6	325	252	ok	HashAggregate
tpcds-v2.7	q75	7	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	4	2	120	124	ok	Sort
tpcds-v2.7	q75	3	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q75	1	0	596	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	6	0	120	124	ok	Sort
tpcds-v2.7	q75	5	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	14	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	11	2	120	124	ok	Sort
tpcds-v2.7	q75	10	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	13	0	120	124	ok	Sort
tpcds-v2.7	q75	12	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	21	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	18	2	120	124	ok	Sort
tpcds-v2.7	q75	17	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	20	0	120	124	ok	Sort
tpcds-v2.7	q75	19	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	50	6	120	124	ok	Sort
tpcds-v2.7	q75	49	6	389	247	ok	Filter < HashAggregate
tpcds-v2.7	q75	48	6	329	338	ok	HashAggregate < HashAggregate
tpcds-v2.7	q75	47	6	325	252	ok	HashAggregate
tpcds-v2.7	q75	32	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	29	2	120	124	ok	Sort
tpcds-v2.7	q75	28	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q75	31	0	120	124	ok	Sort
tpcds-v2.7	q75	39	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	36	2	120	124	ok	Sort
tpcds-v2.7	q75	35	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	38	0	120	124	ok	Sort
tpcds-v2.7	q75	46	2	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	43	2	120	124	ok	Sort
tpcds-v2.7	q75	42	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	45	0	120	124	ok	Sort
tpcds-v2.7	q77a	61	12	373	262	ok	HashAggregate
tpcds-v2.7	q77a	60	12	373	262	ok	HashAggregate
tpcds-v2.7	q77a	19	12	568	262	ok	HashAggregate
tpcds-v2.7	q77a	18	12	442	473	ok	HashAggregate < Union < Project < BroadcastHashJoin < HashAggregate < Project < BroadcastNestedLoopJoin < Project < Scan OneRowRelation < Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	3	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	1	0	341	135	ok	Project < Filter < ColumnarToRow
