TPC codegen census, configuration: tpcds-defaults-stats
commit:      a821cc2e8d1
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   794 stages  ok 794
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	bytes	constant pool	band	operators
tpcds-v1.4	q88	4	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	1	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	2	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	3	685	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	9	108	140	ok	HashAggregate
tpcds-v1.4	q88	8	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	5	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	14	108	140	ok	HashAggregate
tpcds-v1.4	q88	13	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	10	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	19	108	140	ok	HashAggregate
tpcds-v1.4	q88	18	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	15	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	24	108	140	ok	HashAggregate
tpcds-v1.4	q88	23	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	20	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	29	108	140	ok	HashAggregate
tpcds-v1.4	q88	28	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	25	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	34	108	140	ok	HashAggregate
tpcds-v1.4	q88	33	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	30	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	39	108	140	ok	HashAggregate
tpcds-v1.4	q88	38	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	35	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	10	709	168	ok	Project < Filter
tpcds-v1.4	q89	9	120	124	ok	Sort
tpcds-v1.4	q89	8	409	248	ok	HashAggregate
tpcds-v1.4	q89	7	515	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q89	4	120	124	ok	Sort
tpcds-v1.4	q89	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q89	1	353	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	2	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q89	6	120	124	ok	Sort
tpcds-v1.4	q89	5	1239	213	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	10	324	183	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q90	4	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	2	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	3	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	9	108	140	ok	HashAggregate
tpcds-v1.4	q90	8	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	7	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	9	120	124	ok	Sort
tpcds-v1.4	q91	8	284	240	ok	HashAggregate
tpcds-v1.4	q91	7	622	330	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q91	5	345	133	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q91	2	270	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q91	1	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	3	328	163	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	4	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	6	440	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	7	155	154	ok	HashAggregate
tpcds-v1.4	q92	6	237	192	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q92	4	319	276	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v1.4	q92	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	3	282	295	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q92	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q93	7	225	236	ok	HashAggregate
tpcds-v1.4	q93	6	638	331	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q93	3	120	124	ok	Sort
tpcds-v1.4	q93	2	290	140	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q93	1	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q93	5	120	124	ok	Sort
tpcds-v1.4	q93	4	389	153	ok	Project < ColumnarToRow
tpcds-v1.4	q94	16	233	184	ok	HashAggregate
tpcds-v1.4	q94	15	275	337	ok	HashAggregate < HashAggregate
tpcds-v1.4	q94	14	376	362	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q94	11	120	124	ok	Sort
tpcds-v1.4	q94	10	373	175	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q94	5	648	187	ok	Project < SortMergeJoin
tpcds-v1.4	q94	2	120	124	ok	Sort
tpcds-v1.4	q94	1	582	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	1	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	4	120	124	ok	Sort
tpcds-v1.4	q94	3	236	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	7	120	124	ok	Sort
tpcds-v1.4	q94	6	187	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	13	120	124	ok	Sort
tpcds-v1.4	q94	12	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	25	233	184	ok	HashAggregate
tpcds-v1.4	q95	24	275	337	ok	HashAggregate < HashAggregate
tpcds-v1.4	q95	23	376	362	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q95	20	120	124	ok	Sort
tpcds-v1.4	q95	19	371	178	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q95	8	492	186	ok	SortMergeJoin
tpcds-v1.4	q95	2	120	124	ok	Sort
tpcds-v1.4	q95	1	530	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	1	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	7	387	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	4	120	124	ok	Sort
tpcds-v1.4	q95	3	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	6	120	124	ok	Sort
tpcds-v1.4	q95	16	426	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	13	342	178	ok	SortMergeJoin
tpcds-v1.4	q95	10	120	124	ok	Sort
tpcds-v1.4	q95	9	214	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	12	120	124	ok	Sort
tpcds-v1.4	q95	15	120	124	ok	Sort
tpcds-v1.4	q95	22	120	124	ok	Sort
tpcds-v1.4	q95	21	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	5	108	140	ok	HashAggregate
tpcds-v1.4	q96	4	287	182	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q96	1	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	2	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	3	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	8	166	175	ok	HashAggregate
tpcds-v1.4	q97	7	818	252	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q97	3	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	2	244	269	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q97	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	6	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	5	244	269	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q98	10	383	169	ok	Project < Sort
tpcds-v1.4	q98	9	529	143	ok	Project
tpcds-v1.4	q98	8	120	124	ok	Sort
tpcds-v1.4	q98	7	377	245	ok	HashAggregate
tpcds-v1.4	q98	6	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q98	3	120	124	ok	Sort
tpcds-v1.4	q98	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q98	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q98	5	120	124	ok	Sort
tpcds-v1.4	q98	4	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	6	353	260	ok	HashAggregate
tpcds-v1.4	q99	5	405	294	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q99	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	2	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	3	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	4	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q5a	64	424	254	ok	HashAggregate
tpcds-v2.7	q5a	63	424	254	ok	HashAggregate
tpcds-v2.7	q5a	20	568	258	ok	HashAggregate
tpcds-v2.7	q5a	19	288	249	ok	HashAggregate
tpcds-v2.7	q5a	4	537	280	ok	HashAggregate
tpcds-v2.7	q5a	3	245	337	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	2	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	8	537	280	ok	HashAggregate
tpcds-v2.7	q5a	7	245	337	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	6	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	18	537	280	ok	HashAggregate
tpcds-v2.7	q5a	17	244	255	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin
tpcds-v2.7	q5a	9	426	165	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	14	502	197	ok	Project < SortMergeJoin
tpcds-v2.7	q5a	11	120	124	ok	Sort
tpcds-v2.7	q5a	10	395	155	ok	ColumnarToRow
tpcds-v2.7	q5a	13	120	124	ok	Sort
tpcds-v2.7	q5a	12	348	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	16	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	41	445	250	ok	HashAggregate
tpcds-v2.7	q5a	40	383	293	ok	HashAggregate < HashAggregate
tpcds-v2.7	q5a	62	427	192	ok	HashAggregate
tpcds-v2.7	q5a	61	382	313	ok	HashAggregate < HashAggregate
tpcds-v2.7	q6	14	156	224	ok	Filter < HashAggregate
tpcds-v2.7	q6	13	308	314	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q6	6	120	124	ok	Sort
tpcds-v2.7	q6	5	308	187	ok	Project < SortMergeJoin
tpcds-v2.7	q6	2	120	124	ok	Sort
tpcds-v2.7	q6	1	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q6	4	120	124	ok	Sort
tpcds-v2.7	q6	3	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	8	120	124	ok	Sort
tpcds-v2.7	q6	7	339	151	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	1	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q6	2	244	242	ok	HashAggregate
tpcds-v2.7	q6	1	388	271	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v2.7	q6	12	293	153	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q6	11	331	264	ok	Filter < HashAggregate
tpcds-v2.7	q6	10	430	362	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	14	431	230	ok	HashAggregate
tpcds-v2.7	q10a	13	424	295	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	12	352	172	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q10a	6	352	180	ok	SortMergeJoin
tpcds-v2.7	q10a	2	120	124	ok	Sort
tpcds-v2.7	q10a	1	346	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q10a	1	424	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	5	120	124	ok	Sort
tpcds-v2.7	q10a	4	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q10a	1	419	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	10	120	124	ok	Sort
tpcds-v2.7	q10a	9	145	174	ok	Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q11	35	985	222	ok	Project < SortMergeJoin
tpcds-v2.7	q11	26	541	200	ok	Project < SortMergeJoin
tpcds-v2.7	q11	17	460	200	ok	SortMergeJoin
tpcds-v2.7	q11	8	120	124	ok	Sort
tpcds-v2.7	q11	7	403	253	ok	Filter < HashAggregate
tpcds-v2.7	q11	6	611	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	3	120	124	ok	Sort
tpcds-v2.7	q11	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	5	120	124	ok	Sort
tpcds-v2.7	q11	4	1083	204	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q11	16	120	124	ok	Sort
tpcds-v2.7	q11	15	378	248	ok	HashAggregate
tpcds-v2.7	q11	14	611	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	11	120	124	ok	Sort
tpcds-v2.7	q11	10	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	13	120	124	ok	Sort
tpcds-v2.7	q11	25	120	124	ok	Sort
tpcds-v2.7	q11	24	403	253	ok	Filter < HashAggregate
tpcds-v2.7	q11	23	611	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	20	120	124	ok	Sort
tpcds-v2.7	q11	19	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	22	120	124	ok	Sort
tpcds-v2.7	q11	34	120	124	ok	Sort
tpcds-v2.7	q11	33	378	248	ok	HashAggregate
tpcds-v2.7	q11	32	611	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	29	120	124	ok	Sort
tpcds-v2.7	q11	28	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	31	120	124	ok	Sort
tpcds-v2.7	q12	9	529	143	ok	Project
tpcds-v2.7	q12	8	120	124	ok	Sort
tpcds-v2.7	q12	7	377	245	ok	HashAggregate
tpcds-v2.7	q12	6	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q12	3	120	124	ok	Sort
tpcds-v2.7	q12	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q12	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q12	5	120	124	ok	Sort
tpcds-v2.7	q12	4	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	76	320	280	ok	BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q14	5	288	199	ok	HashAggregate
tpcds-v2.7	q14	4	142	250	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14	37	236	250	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	17	290	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	16	1130	207	ok	SortMergeJoin
tpcds-v2.7	q14	11	120	124	ok	Sort
tpcds-v2.7	q14	10	244	242	ok	HashAggregate
tpcds-v2.7	q14	9	275	271	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	8	911	203	ok	SortMergeJoin
tpcds-v2.7	q14	3	120	124	ok	Sort
tpcds-v2.7	q14	2	415	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	7	120	124	ok	Sort
tpcds-v2.7	q14	6	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	5	370	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	15	120	124	ok	Sort
tpcds-v2.7	q14	14	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	36	345	133	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	75	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14	74	236	250	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	581	294	272	ok	HashAggregate
tpcds-v2.7	q14a	580	294	272	ok	HashAggregate
tpcds-v2.7	q14a	115	338	279	ok	HashAggregate
tpcds-v2.7	q14a	38	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	5	288	199	ok	HashAggregate
tpcds-v2.7	q14a	4	142	250	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	37	236	250	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	17	290	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	16	1130	207	ok	SortMergeJoin
tpcds-v2.7	q14a	11	120	124	ok	Sort
tpcds-v2.7	q14a	10	244	242	ok	HashAggregate
tpcds-v2.7	q14a	9	275	271	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	8	911	203	ok	SortMergeJoin
tpcds-v2.7	q14a	3	120	124	ok	Sort
tpcds-v2.7	q14a	2	415	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q14a	7	120	124	ok	Sort
tpcds-v2.7	q14a	6	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	5	370	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q14a	15	120	124	ok	Sort
tpcds-v2.7	q14a	14	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	36	180	133	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	76	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	75	236	250	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	114	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	113	236	250	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	231	311	279	ok	HashAggregate
tpcds-v2.7	q14a	230	244	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	153	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	191	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	229	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	347	284	279	ok	HashAggregate
tpcds-v2.7	q14a	346	240	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	269	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	307	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	345	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	463	257	271	ok	HashAggregate
tpcds-v2.7	q14a	462	236	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	385	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	423	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	461	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	579	253	195	ok	HashAggregate
tpcds-v2.7	q14a	578	235	323	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	501	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	539	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	577	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q18a	20	1837	300	ok	HashAggregate
tpcds-v2.7	q18a	19	904	349	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q18a	8	120	124	ok	Sort
tpcds-v2.7	q18a	7	448	179	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q18a	3	120	124	ok	Sort
tpcds-v2.7	q18a	2	325	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	5	120	124	ok	Sort
tpcds-v2.7	q18a	4	499	171	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	6	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	18	120	124	ok	Sort
tpcds-v2.7	q18a	17	426	187	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	14	120	124	ok	Sort
tpcds-v2.7	q18a	13	350	178	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	10	120	124	ok	Sort
tpcds-v2.7	q18a	9	574	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	12	120	124	ok	Sort
tpcds-v2.7	q18a	11	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q18a	16	120	124	ok	Sort
tpcds-v2.7	q18a	15	731	178	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	40	1810	299	ok	HashAggregate
tpcds-v2.7	q18a	39	871	350	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q18a	28	120	124	ok	Sort
tpcds-v2.7	q18a	38	120	124	ok	Sort
tpcds-v2.7	q18a	37	383	187	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	34	120	124	ok	Sort
tpcds-v2.7	q18a	36	120	124	ok	Sort
tpcds-v2.7	q18a	35	682	178	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	60	1783	301	ok	HashAggregate
tpcds-v2.7	q18a	59	838	350	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q18a	48	120	124	ok	Sort
tpcds-v2.7	q18a	58	120	124	ok	Sort
tpcds-v2.7	q18a	57	342	187	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	54	120	124	ok	Sort
tpcds-v2.7	q18a	56	120	124	ok	Sort
tpcds-v2.7	q18a	55	599	172	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	80	1756	300	ok	HashAggregate
tpcds-v2.7	q18a	79	805	350	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q18a	68	120	124	ok	Sort
tpcds-v2.7	q18a	78	120	124	ok	Sort
tpcds-v2.7	q18a	77	342	178	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	74	120	124	ok	Sort
tpcds-v2.7	q18a	76	120	124	ok	Sort
tpcds-v2.7	q18a	75	541	165	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q18a	100	1532	278	ok	HashAggregate
tpcds-v2.7	q18a	99	913	322	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q18a	88	120	124	ok	Sort
tpcds-v2.7	q18a	87	579	187	ok	Project < SortMergeJoin
tpcds-v2.7	q18a	84	120	124	ok	Sort
tpcds-v2.7	q18a	83	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q18a	82	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q18a	86	120	124	ok	Sort
tpcds-v2.7	q18a	98	120	124	ok	Sort
tpcds-v2.7	q20	9	529	143	ok	Project
tpcds-v2.7	q20	8	120	124	ok	Sort
tpcds-v2.7	q20	7	377	245	ok	HashAggregate
tpcds-v2.7	q20	6	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q20	3	120	124	ok	Sort
tpcds-v2.7	q20	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
