TPC codegen census, configuration: tpcds-nopadding-stats
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=false, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   785 stages  ok 785
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v1.4	q82	5	0	221	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	0	513	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	18	8	1055	330	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q83	5	2	447	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	3	2	340	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	2	1	283	163	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q83	1	0	340	139	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	4	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q83	11	2	174	233	ok	HashAggregate
tpcds-v1.4	q83	10	2	447	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	17	2	174	233	ok	HashAggregate
tpcds-v1.4	q83	16	2	447	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	6	5	303	187	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q84	5	4	209	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	4	3	591	183	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	1	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q84	3	1	324	159	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	2	0	374	137	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	21	3	659	278	ok	HashAggregate
tpcds-v1.4	q85	20	3	1680	430	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q85	16	2	120	124	ok	Sort
tpcds-v1.4	q85	15	2	650	210	ok	Project < SortMergeJoin
tpcds-v1.4	q85	12	2	120	124	ok	Sort
tpcds-v1.4	q85	11	2	1560	209	ok	Project < SortMergeJoin
tpcds-v1.4	q85	8	2	120	124	ok	Sort
tpcds-v1.4	q85	7	2	780	217	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q85	3	1	120	124	ok	Sort
tpcds-v1.4	q85	2	1	1562	190	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q85	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	1	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	5	0	120	124	ok	Sort
tpcds-v1.4	q85	4	0	674	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	10	0	120	124	ok	Sort
tpcds-v1.4	q85	9	0	576	154	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	14	0	120	124	ok	Sort
tpcds-v1.4	q85	13	0	348	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	18	0	120	124	ok	Sort
tpcds-v1.4	q85	17	0	838	158	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	19	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q86	6	2	235	128	ok	Project
tpcds-v1.4	q86	5	2	120	124	ok	Sort
tpcds-v1.4	q86	4	2	547	258	ok	HashAggregate
tpcds-v1.4	q86	3	2	497	393	ok	HashAggregate < Expand < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q86	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q86	2	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q87	27	3	108	140	ok	HashAggregate
tpcds-v1.4	q87	26	3	1122	245	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	17	2	1122	214	ok	SortMergeJoin
tpcds-v1.4	q87	8	1	120	124	ok	Sort
tpcds-v1.4	q87	7	1	244	252	ok	HashAggregate
tpcds-v1.4	q87	6	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	3	1	120	124	ok	Sort
tpcds-v1.4	q87	2	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	1	0	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	5	0	120	124	ok	Sort
tpcds-v1.4	q87	4	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q87	16	1	120	124	ok	Sort
tpcds-v1.4	q87	15	1	244	252	ok	HashAggregate
tpcds-v1.4	q87	14	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	11	1	120	124	ok	Sort
tpcds-v1.4	q87	10	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	13	0	120	124	ok	Sort
tpcds-v1.4	q87	25	1	120	124	ok	Sort
tpcds-v1.4	q87	24	1	244	252	ok	HashAggregate
tpcds-v1.4	q87	23	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	20	1	120	124	ok	Sort
tpcds-v1.4	q87	19	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	22	0	120	124	ok	Sort
tpcds-v1.4	q88	40	31	582	181	ok	BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q88	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	2	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	3	0	685	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	9	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	8	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	5	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	14	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	13	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	10	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	19	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	18	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	15	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	24	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	23	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	20	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	29	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	28	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	25	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	34	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	33	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	30	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	39	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	38	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	35	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	10	2	709	168	ok	Project < Filter
tpcds-v1.4	q89	9	2	120	124	ok	Sort
tpcds-v1.4	q89	8	2	409	248	ok	HashAggregate
tpcds-v1.4	q89	7	2	515	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q89	4	2	120	124	ok	Sort
tpcds-v1.4	q89	3	2	602	206	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q89	1	0	353	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	2	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q89	6	0	120	124	ok	Sort
tpcds-v1.4	q89	5	0	1049	158	ok	Filter < ColumnarToRow
tpcds-v1.4	q90	10	7	324	183	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q90	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	2	0	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	3	0	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	9	3	108	140	ok	HashAggregate
tpcds-v1.4	q90	8	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	7	0	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	9	6	120	124	ok	Sort
tpcds-v1.4	q91	8	6	284	240	ok	HashAggregate
tpcds-v1.4	q91	7	6	921	368	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q91	5	4	645	189	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q91	2	1	441	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q91	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	3	0	296	149	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	4	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	6	0	370	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q92	7	4	155	154	ok	HashAggregate
tpcds-v1.4	q92	6	4	494	245	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q92	4	2	465	287	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v1.4	q92	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	3	1	393	367	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q92	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q93	7	1	225	236	ok	HashAggregate
tpcds-v1.4	q93	6	1	638	331	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q93	3	1	120	124	ok	Sort
tpcds-v1.4	q93	2	1	449	173	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q93	1	0	317	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q93	5	0	120	124	ok	Sort
tpcds-v1.4	q93	4	0	389	153	ok	Project < ColumnarToRow
tpcds-v1.4	q94	16	2	233	184	ok	HashAggregate
tpcds-v1.4	q94	15	2	275	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q94	14	2	376	363	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q94	11	2	120	124	ok	Sort
tpcds-v1.4	q94	10	2	588	217	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q94	5	0	648	187	ok	Project < SortMergeJoin
tpcds-v1.4	q94	2	0	120	124	ok	Sort
tpcds-v1.4	q94	1	0	582	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	1	0	317	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	4	0	120	124	ok	Sort
tpcds-v1.4	q94	3	0	236	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	7	0	120	124	ok	Sort
tpcds-v1.4	q94	6	0	187	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	13	0	120	124	ok	Sort
tpcds-v1.4	q94	12	0	316	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	25	2	233	184	ok	HashAggregate
tpcds-v1.4	q95	24	2	275	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q95	23	2	376	363	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q95	20	2	120	124	ok	Sort
tpcds-v1.4	q95	19	2	586	220	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q95	8	0	492	186	ok	SortMergeJoin
tpcds-v1.4	q95	2	0	120	124	ok	Sort
tpcds-v1.4	q95	1	0	530	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	1	0	317	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	7	0	387	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	4	0	120	124	ok	Sort
tpcds-v1.4	q95	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	6	0	120	124	ok	Sort
tpcds-v1.4	q95	16	0	426	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	13	0	342	178	ok	SortMergeJoin
tpcds-v1.4	q95	10	0	120	124	ok	Sort
tpcds-v1.4	q95	9	0	214	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	12	0	120	124	ok	Sort
tpcds-v1.4	q95	15	0	120	124	ok	Sort
tpcds-v1.4	q95	22	0	120	124	ok	Sort
tpcds-v1.4	q95	21	0	316	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	5	3	108	140	ok	HashAggregate
tpcds-v1.4	q96	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q96	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	2	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	3	0	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	8	2	166	175	ok	HashAggregate
tpcds-v1.4	q97	7	2	818	252	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q97	3	1	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	2	1	345	303	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q97	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	6	1	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	5	1	345	303	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q98	10	1	383	169	ok	Project < Sort
tpcds-v1.4	q98	9	1	529	143	ok	Project
tpcds-v1.4	q98	8	1	120	124	ok	Sort
tpcds-v1.4	q98	7	1	377	245	ok	HashAggregate
tpcds-v1.4	q98	6	1	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q98	3	1	120	124	ok	Sort
tpcds-v1.4	q98	2	1	374	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q98	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q98	5	0	120	124	ok	Sort
tpcds-v1.4	q98	4	0	634	167	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	6	4	353	259	ok	HashAggregate
tpcds-v1.4	q99	5	4	786	386	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q99	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	4	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q5a	64	6	424	254	ok	HashAggregate
tpcds-v2.7	q5a	63	6	424	254	ok	HashAggregate
tpcds-v2.7	q5a	20	6	568	257	ok	HashAggregate
tpcds-v2.7	q5a	19	6	288	248	ok	HashAggregate
tpcds-v2.7	q5a	4	2	537	280	ok	HashAggregate
tpcds-v2.7	q5a	3	2	474	465	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q5a	8	2	537	280	ok	HashAggregate
tpcds-v2.7	q5a	7	2	474	465	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	6	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q5a	18	2	537	280	ok	HashAggregate
tpcds-v2.7	q5a	17	2	444	351	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin
tpcds-v2.7	q5a	9	0	426	165	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	14	0	502	197	ok	Project < SortMergeJoin
tpcds-v2.7	q5a	11	0	120	124	ok	Sort
tpcds-v2.7	q5a	10	0	395	155	ok	ColumnarToRow
tpcds-v2.7	q5a	13	0	120	124	ok	Sort
tpcds-v2.7	q5a	12	0	348	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	16	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q5a	41	0	445	250	ok	HashAggregate
tpcds-v2.7	q5a	40	0	383	292	ok	HashAggregate < HashAggregate
tpcds-v2.7	q5a	62	0	427	192	ok	HashAggregate
tpcds-v2.7	q5a	61	0	382	312	ok	HashAggregate < HashAggregate
tpcds-v2.7	q6	19	3	156	224	ok	Filter < HashAggregate
tpcds-v2.7	q6	18	3	342	339	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q6	11	1	120	124	ok	Sort
tpcds-v2.7	q6	10	1	342	187	ok	Project < SortMergeJoin
tpcds-v2.7	q6	6	0	120	124	ok	Sort
tpcds-v2.7	q6	5	0	274	187	ok	Project < SortMergeJoin
tpcds-v2.7	q6	2	0	120	124	ok	Sort
tpcds-v2.7	q6	1	0	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	4	0	120	124	ok	Sort
tpcds-v2.7	q6	3	0	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	9	1	120	124	ok	Sort
tpcds-v2.7	q6	8	1	377	168	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q6	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q6	2	0	244	242	ok	HashAggregate
tpcds-v2.7	q6	1	0	388	271	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v2.7	q6	17	2	120	124	ok	Sort
tpcds-v2.7	q6	16	2	522	207	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q6	15	1	331	264	ok	Filter < HashAggregate
tpcds-v2.7	q6	14	1	418	377	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q6	13	0	244	244	ok	HashAggregate
tpcds-v2.7	q6	12	0	246	279	ok	HashAggregate < Filter < ColumnarToRow
tpcds-v2.7	q10a	14	5	431	230	ok	HashAggregate
tpcds-v2.7	q10a	13	5	618	330	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q10a	12	4	352	197	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q10a	6	1	352	180	ok	SortMergeJoin
tpcds-v2.7	q10a	2	0	120	124	ok	Sort
tpcds-v2.7	q10a	1	0	346	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q10a	1	0	424	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	5	1	120	124	ok	Sort
tpcds-v2.7	q10a	4	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q10a	1	0	419	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	10	2	120	124	ok	Sort
tpcds-v2.7	q10a	9	2	304	216	ok	Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q11	35	4	987	226	ok	Project < SortMergeJoin
tpcds-v2.7	q11	26	3	541	204	ok	Project < SortMergeJoin
tpcds-v2.7	q11	17	2	460	204	ok	SortMergeJoin
tpcds-v2.7	q11	8	1	120	124	ok	Sort
tpcds-v2.7	q11	7	1	403	253	ok	Filter < HashAggregate
tpcds-v2.7	q11	6	1	591	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	3	1	120	124	ok	Sort
tpcds-v2.7	q11	2	1	449	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	5	0	120	124	ok	Sort
tpcds-v2.7	q11	4	0	590	153	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	16	1	120	124	ok	Sort
tpcds-v2.7	q11	15	1	378	248	ok	HashAggregate
tpcds-v2.7	q11	14	1	591	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	11	1	120	124	ok	Sort
tpcds-v2.7	q11	10	1	449	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	13	0	120	124	ok	Sort
tpcds-v2.7	q11	25	1	120	124	ok	Sort
tpcds-v2.7	q11	24	1	403	253	ok	Filter < HashAggregate
tpcds-v2.7	q11	23	1	591	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	20	1	120	124	ok	Sort
tpcds-v2.7	q11	19	1	449	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	22	0	120	124	ok	Sort
tpcds-v2.7	q11	34	1	120	124	ok	Sort
tpcds-v2.7	q11	33	1	378	248	ok	HashAggregate
tpcds-v2.7	q11	32	1	591	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q11	29	1	120	124	ok	Sort
tpcds-v2.7	q11	28	1	449	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q11	31	0	120	124	ok	Sort
tpcds-v2.7	q12	9	1	529	143	ok	Project
tpcds-v2.7	q12	8	1	120	124	ok	Sort
tpcds-v2.7	q12	7	1	377	245	ok	HashAggregate
tpcds-v2.7	q12	6	1	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q12	3	1	120	124	ok	Sort
tpcds-v2.7	q12	2	1	374	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q12	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q12	5	0	120	124	ok	Sort
tpcds-v2.7	q12	4	0	634	167	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	76	15	747	305	ok	BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q14	5	3	288	199	ok	HashAggregate
tpcds-v2.7	q14	4	3	289	323	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14	37	11	555	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	17	7	474	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	16	6	1130	207	ok	SortMergeJoin
tpcds-v2.7	q14	11	4	120	124	ok	Sort
tpcds-v2.7	q14	10	4	244	242	ok	HashAggregate
tpcds-v2.7	q14	9	4	344	316	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	8	2	911	203	ok	SortMergeJoin
tpcds-v2.7	q14	3	0	120	124	ok	Sort
tpcds-v2.7	q14	2	0	415	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	7	2	120	124	ok	Sort
tpcds-v2.7	q14	6	2	283	187	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	5	0	370	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	15	2	120	124	ok	Sort
tpcds-v2.7	q14	14	2	283	187	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	36	1	470	159	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	75	3	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14	74	3	555	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	581	17	294	272	ok	HashAggregate
tpcds-v2.7	q14a	580	17	294	272	ok	HashAggregate
tpcds-v2.7	q14a	115	17	338	279	ok	HashAggregate
tpcds-v2.7	q14a	38	11	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	5	3	288	199	ok	HashAggregate
tpcds-v2.7	q14a	4	3	289	323	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	37	11	609	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	0	375	135	ok	Project < Filter < ColumnarToRow
